id,precision,recall,F1,F3
30793087,0.6715667843818665,0.5443035960197449,0.6012749671936035,0.5548174977302551
30109430,0.6877962946891785,0.8450172543525696,0.7583436965942383,0.8261329531669617
1678600,0.8401777744293213,0.5725187659263611,0.6809920072555542,0.5913578867912292
37536205,0.9084858298301697,0.7096787691116333,0.796869695186615,0.7255563735961914
11650301,0.74744713306427,0.6046754121780396,0.6685236096382141,0.6164503693580627
14251328,0.8705790042877197,0.5463864803314209,0.6713961958885193,0.5675202012062073
16674798,0.809952974319458,0.5837840437889099,0.6785176992416382,0.6005536913871765
2297735,0.8941285610198975,0.6507960557937622,0.753299355506897,0.6690025925636292
1418659,0.8229803442955017,0.5338779091835022,0.647629976272583,0.5533151626586914
37013200,0.8844034075737,0.6437438726425171,0.745123565196991,0.6617510914802551
25360895,0.8592092990875244,0.7086343169212341,0.776691198348999,0.7212744951248169
26510343,0.7661136388778687,0.599158525466919,0.6724278330802917,0.6125065088272095
11735529,0.7179893255233765,0.6544549465179443,0.684751570224762,0.6602979302406311
39490711,0.810645580291748,0.5106911659240723,0.6266223192214966,0.5303137898445129
20813394,0.8371171355247498,0.7227356433868408,0.7757326364517212,0.7327476739883423
6390435,0.7986016273498535,0.6751091480255127,0.731681227684021,0.6857126951217651
27162479,0.8389955759048462,0.6713271141052246,0.7458544969558716,0.6850168108940125
39756505,0.8880612850189209,0.6751210689544678,0.7670875787734985,0.6917068958282471
16144221,0.8522154092788696,0.6685817241668701,0.7493118047714233,0.6833054423332214
11847996,0.738849401473999,0.5642471313476562,0.6398507952690125,0.5779039859771729
2593017,0.6602644920349121,0.6499509215354919,0.6550670862197876,0.6509677767753601
18732279,0.8018805980682373,0.6809151768684387,0.736463725566864,0.6913442611694336
29399173,0.776962161064148,0.6406357288360596,0.7022438645362854,0.6520771980285645
39066163,0.6855608224868774,0.6307271122932434,0.6570018529891968,0.6358125805854797
10499087,0.862377941608429,0.7098702192306519,0.7787274718284607,0.7226499915122986
361909,0.8253700733184814,0.6851013898849487,0.7487227320671082,0.6969457268714905
8048256,0.7943950295448303,0.5465368628501892,0.647558867931366,0.5641384720802307
20443487,0.8941718935966492,0.7983016967773438,0.8435215353965759,0.8069535493850708
14808249,0.856290340423584,0.6974954605102539,0.7687785625457764,0.7106745839118958
57255,0.5294012427330017,0.6581541299819946,0.5867981314659119,0.6425275802612305
8552037,0.0,0.0,0.0,0.0
38756492,0.6629287600517273,0.610296905040741,0.6355249881744385,0.615181028842926
16185324,0.6795402765274048,0.6565735340118408,0.6678594946861267,0.6588000655174255
12763503,0.8256052732467651,0.7463104724884033,0.7839578986167908,0.7535479068756104
26552383,0.832602322101593,0.6824690103530884,0.7500970363616943,0.6950011253356934
4389673,0.8563762307167053,0.6169712543487549,0.7172232866287231,0.6347151398658752
15970387,0.823737382888794,0.6413534879684448,0.721193253993988,0.6558752059936523
30212131,0.8314545154571533,0.5667451620101929,0.6740422248840332,0.5853819251060486
